-261.1439436060879,-147.6854215886609,74.99663684335897
-258.4712986727902,-152.3145784081528,74.99663685037433
-2.672644943823933,-300.0000000016021,74.99663684335897
2.672644926606872,-300.0000000039087,74.99663685037433
258.4712986647439,-152.3145784175474,74.99663684335897
261.1439436019587,-147.6854216003171,74.99663685037433
261.143943606077,147.6854215886627,74.99663684335897
258.4712986727793,152.3145784081547,74.99663685037433
2.672644943941343,300.0000000016028,74.99663684335897
-2.672644926489462,300.0000000039117,74.99663685037433
-258.4712986647528,152.3145784175527,74.99663684335897
-261.1439436019677,147.6854216003224,74.99663685037433
